,attendant,ROI,DTW,PCC,CCC,RMSE,MAE
553,25.0,left malar,2.0836812076543105,0.2646398846870422,0.24466758186611762,2.1465151462454757,5.556310462631525
554,25.0,right malar,2.0953878520447597,0.23948803856134254,0.21458052796348795,3.24145467714374,14.91107809322244
555,25.0,left lower cheek,2.3730673392447144,0.2162197104681957,0.18237549142207957,5.505924639878253,35.74338199584821
556,25.0,right lower cheek,2.2008775620776624,0.2611454310520162,0.22886088129543342,2.5446662591564966,7.722995596517916
557,25.0,chin,2.1399189846165374,0.27648692168429095,0.25186400814794213,3.09060979294124,11.238048612070452
558,25.0,left marionette fold,2.1536567438346257,0.23685774543033158,0.20339243242010768,5.795170748994697,37.94975403496984
559,25.0,right marionette fold,2.2323591902867577,0.21716282367717124,0.1959721602386694,4.726401189690654,26.75511005536484
560,26.0,lower medial forehead,2.015567854988917,0.23048717275456784,0.20499843589391037,9.616587584719309,93.9471836135002
561,26.0,left lower lateral forehead,1.9381026128783352,0.20128557808650127,0.1816510653584118,8.665866315708044,77.57207330303352
562,26.0,right lower lateral forehead,1.9199417745170257,0.20242375351267108,0.18611883793916392,8.27570216725772,71.49249096220505
563,26.0,glabella,2.00396274393804,0.26729964805411977,0.23418012647284625,5.38007448040222,30.51979705429992
564,26.0,upper nasal dorsum,2.0480611830301245,0.197077756653972,0.16659209871977687,9.49652498121824,91.8418752568144
565,26.0,lower nasal dorsum,1.953003065472327,0.19219311143547874,0.16781417884143995,10.173113157910413,104.51972062170401
566,26.0,soft triangle,1.9888426645718849,0.15997356535597926,0.13597508904263844,7.632978161620076,58.56700936692608
567,26.0,left ala,2.13529317638784,0.09671160359468785,0.08377506940759186,7.622816558186568,60.26139353923658
568,26.0,right ala,2.119419705279012,0.10614794626853592,0.09389016805674873,7.999144354744701,65.85036444777636
569,26.0,nasal tip,2.171187386729233,0.10206030370277044,0.0863999805185773,9.865060283584189,98.12710783905936
570,26.0,left lower nasal sidewall,2.1036056775002425,0.16763680887861185,0.14295228069639285,9.368099096218751,88.37138104726769
571,26.0,right lower nasal sidewall,1.9664742907973896,0.13002852225284336,0.11128623860878424,8.847065414978955,80.88420191627206
572,26.0,left mid nasal sidewall,1.9790406442994761,0.16496395920742285,0.15291393819054325,7.506837317369848,58.88751259359155
573,26.0,right mid nasal sidewall,2.106564810888458,0.17411872373356713,0.14826103885933414,7.809249875942918,64.69015228460218
574,26.0,philtrum,1.9500825085987528,0.15053330386829675,0.13213123051151646,6.773012386728278,47.02266160711117
575,26.0,left upper lip,2.0203889622680378,0.13195175220486755,0.11608990471795969,8.462258204249292,74.84725434747047
576,26.0,right upper lip,2.1035715664936303,0.09151845737464602,0.07959423500824904,7.29095170918015,54.43920482323748
577,26.0,left nasolabial fold,1.9846279037268937,0.09613381420927176,0.08193995336421712,8.441957838180478,76.62103608631811
578,26.0,right nasolabial fold,2.290486441795701,0.0800710983983608,0.06592398417060327,9.132649193225324,84.49613556078928
579,26.0,left temporal,2.0602010157244552,0.12715056870633412,0.11374787575336688,8.598189626177643,76.62879725102452
580,26.0,right temporal,2.0504297971788588,0.1318430862016528,0.1185909363905461,8.372001368647213,72.05008919575218
581,26.0,left malar,1.944766255776851,0.19333713876247466,0.16867917433674653,8.626879702289113,80.5951524227656
582,26.0,right malar,2.1576425346781023,0.19886974924641057,0.16726390360357352,9.749099004841797,96.32966614081512
583,26.0,left lower cheek,2.154350363985878,0.11234896764558343,0.10127748384743918,5.6675878712671075,34.098258212421776
584,26.0,right lower cheek,2.042881544816175,0.10547158614792483,0.09574907629974556,5.630933699667423,33.59767069446213
585,26.0,chin,1.9335025143944193,0.13847226746573155,0.12390070881718958,9.789002561649253,97.60840913428028
