Unnamed: 0,attendant,lux,ROI,DTW,PCC,CCC,RMSE,MAE,MAPE
125,4.0,63.1,right mid nasal sidewall,3.6195919661545086,0.19266160619054506,0.1269789845810555,6.411338428003936,38.97917584077208,0.5392395739021585
126,4.0,63.1,philtrum,3.5418866204500694,0.35119954009050014,0.23947867549863888,2.734882206789018,8.18107806348347,0.11225717020165486
127,4.0,63.1,left upper lip,3.688534849499101,0.28034829599889716,0.1904662994570571,3.849132916237398,12.549397948977413,0.1735095954585469
128,4.0,63.1,right upper lip,3.574648291540361,0.23177078556986241,0.1536369894082823,3.995577554071993,16.163350114830006,0.22223683323597507
129,4.0,63.1,left nasolabial fold,3.6262894713192755,0.2473215756249909,0.1652455294308887,2.8750949625927653,8.57526895345741,0.11815718692436881
130,4.0,63.1,right nasolabial fold,3.740354579127539,0.22739677265973435,0.1387045053812875,4.425699067257642,22.20275383805627,0.3069376661099433
131,4.0,63.1,left temporal,3.730941239691786,0.2238971751312182,0.14223060068207258,6.58508928706253,41.83425016641365,0.5788282080469586
132,4.0,63.1,right temporal,3.686307562872304,0.2161531647190599,0.1428112451621227,8.338340716568489,55.51022071864228,0.7667749123431905
133,4.0,63.1,left malar,3.1906902369868018,0.32924437903654347,0.2530177266080275,1.3969946062603322,1.5092264535307545,0.02087520557371837
134,4.0,63.1,right malar,3.2267757871542906,0.35005243137851966,0.2610945449884384,1.3040172440579305,1.3890297686050006,0.019174787633686432
135,4.0,63.1,left lower cheek,3.1871181881380863,0.3399598217927409,0.2653426745311635,1.6221963078033044,2.4643818757956075,0.034465919684519626
136,4.0,63.1,right lower cheek,3.6526666720492273,0.32714109821565523,0.2232302504091639,1.9258225131471853,4.117311418347205,0.05668053594667253
137,4.0,63.1,chin,3.5326060785533784,0.32798855654973896,0.23341917471610021,1.5398325700545217,1.9645253196187917,0.027233440932125468
138,4.0,63.1,left marionette fold,3.6618635467021274,0.24253383634943337,0.16077238954443585,3.286769270199471,13.70878846069757,0.19160571304258503
139,4.0,63.1,right marionette fold,3.6596125539839424,0.20309505371352735,0.13496840154165626,5.478294697380221,29.85520634369961,0.41447051753752157
140,4.0,100.0,lower medial forehead,3.1442576724419027,0.4407290242426461,0.3431787280218521,2.3814275397846223,4.62997954271288,0.064613543323915
141,4.0,100.0,left lower lateral forehead,3.296398798792479,0.45440966565802476,0.3435110887160561,2.429910430830509,4.784781962155795,0.06681917177388384
142,4.0,100.0,right lower lateral forehead,3.1966945971280114,0.41135115498075425,0.317231937806237,2.4847905045622585,5.254831593587729,0.07309436088555087
143,4.0,100.0,glabella,3.3020117510760794,0.4432319282999521,0.3380591952279129,2.3836224003680955,4.635194299467905,0.06483988861072647
144,4.0,100.0,upper nasal dorsum,2.984922618352352,0.40352837268169933,0.3289695437489513,2.4754889273679455,4.911214895601678,0.06873875260253283
145,4.0,100.0,lower nasal dorsum,3.102104160087426,0.4234843577738901,0.3232800233962871,2.600225911201619,5.579280555323824,0.07822856896618198
146,4.0,100.0,soft triangle,3.6108176837347075,0.3631484900720891,0.25698655121780895,2.4614847890631717,4.871619735792833,0.06837237803966244
147,4.0,100.0,left ala,3.1542793352130007,0.4536104625500191,0.34466097792162986,2.615600133070164,5.682129302517733,0.07978932010505173
148,4.0,100.0,right ala,3.506520744555979,0.39010681672799685,0.28814609211814174,2.9718910575271997,7.903483188443679,0.11167471540867009
149,4.0,100.0,nasal tip,3.169702574053646,0.40769527994050847,0.3177354754529352,2.4398589301846,4.798296149892967,0.06727289785083
150,4.0,100.0,left lower nasal sidewall,3.5101015567656013,0.42841997883536953,0.3108601837799167,2.6503949365017525,6.100698155005822,0.0854445488943686
151,4.0,100.0,right lower nasal sidewall,3.4704130044551813,0.3946503177925871,0.2836508615006917,2.632306741807836,5.564873366368705,0.0780883991290165
152,4.0,100.0,left mid nasal sidewall,3.3892154646243546,0.425907878167719,0.3080826252205536,3.12249980691633,9.004200726224854,0.12658735183184375
153,4.0,100.0,right mid nasal sidewall,3.3658333058131547,0.4001656178772983,0.3014005680404551,2.92869818818892,8.388820692460461,0.1161470696255467
154,4.0,100.0,philtrum,3.554297525390968,0.3617720508589482,0.25778223929288857,3.036473246389177,8.576724050924632,0.121314497143119
155,4.0,100.0,left upper lip,3.849953307718023,0.15159447492462466,0.1091507409116948,4.7075834847021225,17.70327713903272,0.2483626278696214
156,4.0,100.0,right upper lip,3.7291688046882725,0.31528078797083786,0.21196294397622936,4.123804875322689,13.863868241889001,0.19467596467010737
157,4.0,100.0,left nasolabial fold,3.5921526284642233,0.2849256337771637,0.20512918473314112,3.1472274060103147,9.47628456899733,0.13495998453599592
158,4.0,100.0,right nasolabial fold,3.342398963539333,0.3435666567034498,0.26198808459808426,2.549333536228243,5.195127290369523,0.0725759068715318
159,4.0,100.0,left temporal,3.3268523766274654,0.2852621406661881,0.22620690505019372,4.135837336730383,14.605000482158118,0.20648183840398918
160,4.0,100.0,right temporal,3.621990910736198,0.18020741769351725,0.12890571514661028,6.026475226402883,29.59605050882563,0.42388547817710287
161,4.0,100.0,left malar,3.078935606533282,0.4716727560066893,0.38667639420345773,2.4229249239185005,4.732547961263904,0.06617489257312482
162,4.0,100.0,right malar,3.1087497149303425,0.50937214215445,0.408737848120571,2.4206079157859306,4.746981080871948,0.06636899192268593
163,4.0,100.0,left lower cheek,3.065768720807808,0.44566823348163664,0.36333193512606327,2.4034250386672182,4.634653955351628,0.06470206555319853
164,4.0,100.0,right lower cheek,3.3042528522571804,0.43316233145441213,0.32274706632892614,2.4611298540254207,4.90278952268665,0.0683844379736059
165,4.0,100.0,chin,3.416482807241471,0.3954411913046312,0.30430577235966566,2.627657923023655,5.783785822441577,0.08049690487045437
166,4.0,100.0,left marionette fold,3.444201623464242,0.3913574691940929,0.28839007557401536,2.6713460300635705,5.922311622385476,0.08299756228453468
167,4.0,100.0,right marionette fold,3.640451849836177,0.32987128140704974,0.2229254903541937,4.008741128384998,14.742676872457091,0.20693391258175695
