,attendant,lux,ROI,DTW,PCC,CCC,RMSE,MAE,MAPE
120,4.0,63.1,right ala,2.481360832923677,0.190811224059153,0.14086926240172937,2.1448667606712326,5.809863349531319,0.07998356248473806
121,4.0,63.1,nasal tip,2.6460492105744895,0.13111161180475464,0.09167647500359184,1.0967970045140685,1.2647079626602389,0.017561752271982315
122,4.0,63.1,left lower nasal sidewall,2.782455507868983,0.17848892039327738,0.11875228138382314,1.5795691142100388,3.0053096226887135,0.04108298974296246
123,4.0,63.1,right lower nasal sidewall,2.704041547863698,0.18418957791288515,0.1180420388610115,3.0673252140678375,12.197958405499241,0.1682935281167858
124,4.0,63.1,left mid nasal sidewall,2.903572197950131,0.11927791098355583,0.07132588649113764,2.4413444794715717,6.807317128896213,0.09560018924495144
125,4.0,63.1,right mid nasal sidewall,2.7537314388418417,0.13447780968132908,0.08800709590693272,4.484498273261798,25.528037772395702,0.3515408371504665
126,4.0,63.1,philtrum,2.3953026225152763,0.2825140747440526,0.20756227966872995,1.6053865213216494,3.0357321074348333,0.04190966364789931
127,4.0,63.1,left upper lip,2.697168062310032,0.22531186988228702,0.15854575115090258,2.7456811431130888,8.351662490530687,0.11549735965911928
128,4.0,63.1,right upper lip,2.5985863613062867,0.17029970664485272,0.11739507466880032,2.976624593873765,11.314184603152063,0.1556296750938618
129,4.0,63.1,left nasolabial fold,2.6374293967595004,0.17713240383211512,0.11957182217711622,1.5943805408362974,3.2351707784082833,0.04490642716675708
130,4.0,63.1,right nasolabial fold,2.5682758900238962,0.19820540013733048,0.12840508406045914,2.6830676333054506,10.364930680562242,0.14335832447566332
131,4.0,63.1,left temporal,2.902287050862611,0.18674628625457443,0.11948259464993816,4.290634878104021,25.158693480432365,0.34807390264460425
132,4.0,63.1,right temporal,2.464689543182816,0.18040667360392956,0.13585374091100616,5.520059611686727,32.80586629008651,0.4506425677886093
133,4.0,63.1,left malar,2.159863141320714,0.2418437144174038,0.20205449385932825,1.0410277435022144,1.1180567452045136,0.015464259199104621
134,4.0,63.1,right malar,2.218709803139868,0.26582515154002667,0.2046088771774666,0.9437519974385936,0.9710535248041202,0.013404865270456564
135,4.0,63.1,left lower cheek,2.2976014894520467,0.25236764543840345,0.20529400509833118,1.1067160792911297,1.294706696552099,0.017950919291368838
136,4.0,63.1,right lower cheek,2.5439334764363974,0.26092046129973795,0.18606656097962068,1.0940176166420927,1.2585512876225111,0.017513286697076025
137,4.0,63.1,chin,2.3096525096521723,0.2539903801165395,0.19317191299748301,1.0266235557484682,1.1179009613832216,0.015542108863269476
138,4.0,63.1,left marionette fold,2.6740345768477733,0.1916440663881853,0.12759807179637817,2.010835497246305,6.373741407027826,0.08834450694462691
139,4.0,63.1,right marionette fold,2.5995534909479,0.14708776061651743,0.10348636944395956,3.4895112376821644,15.980793284959026,0.22019804094473963
140,4.0,100.0,lower medial forehead,2.1398080163778617,0.3372978979493921,0.28075845941082245,1.7745155327899174,3.4450401692980903,0.04808092048804433
141,4.0,100.0,left lower lateral forehead,2.1980202544675884,0.35010432742688025,0.28414508092872137,1.8088366305839265,3.565217974079254,0.049800295061833644
142,4.0,100.0,right lower lateral forehead,2.2538536189198832,0.32171639156732557,0.25806183382475556,1.7552530814826888,3.3105553140043713,0.046221742672676126
143,4.0,100.0,glabella,2.2754646522809914,0.32570316870862376,0.26176654087318246,1.753568112449056,3.3419069333433664,0.046677944963770916
144,4.0,100.0,upper nasal dorsum,1.9965385468551116,0.3198207869447074,0.2718095253320262,1.8454048812535844,3.6402927739156232,0.05091419383210855
145,4.0,100.0,lower nasal dorsum,2.119523747324792,0.3273237926908838,0.2553868083743689,1.8115943476698175,3.5284540233976696,0.04932087864210511
146,4.0,100.0,soft triangle,2.9626797997300742,0.28032408744756326,0.18108804760295802,1.8272768379714697,3.5794597111282527,0.05021271911832089
147,4.0,100.0,left ala,2.18526828789317,0.3462742610408443,0.2672565355483078,1.804908552290127,3.500766148218368,0.048986032364978255
148,4.0,100.0,right ala,2.4458543665684065,0.3170112886344112,0.24811782446328554,1.9201994698823437,3.9610394451591664,0.05553251255164645
149,4.0,100.0,nasal tip,2.1650919647265585,0.32165777503589327,0.2661613635140865,1.8171309429873055,3.570882810603019,0.05004322645842383
150,4.0,100.0,left lower nasal sidewall,2.6645581167648364,0.3392895762939287,0.25277450434138166,1.7603589714820407,3.3015523016745907,0.046140035572033666
