,attendant,motion,ROI,DTW,PCC,CCC,RMSE,MAE
316,alex,talk,right ala,2.219500259667062,0.1082501978053324,0.08921257855005578,5.984406281532109,37.248214451294956
317,alex,talk,nasal tip,2.349995027145272,0.10807471093424784,0.08180151099474621,5.380969306162793,30.27739497823586
318,alex,talk,left lower nasal sidewall,2.1385543309658708,0.15060481439159817,0.12401601439324228,5.36519124480446,29.818442535250835
319,alex,talk,right lower nasal sidewall,2.46477452238718,0.10336201713911648,0.07736678853429142,5.106114608779327,26.557462861524108
320,alex,talk,left mid nasal sidewall,2.1749130805343055,0.060152521789335486,0.05136175734212041,5.265700522683997,29.835995834450653
321,alex,talk,right mid nasal sidewall,2.3956278499054036,0.1065476394251865,0.08178149651878361,5.794540769150877,34.93676249182037
322,alex,talk,philtrum,2.4663735353574063,0.10884555213511563,0.0892995047186558,5.651676825998365,32.8926880949697
323,alex,talk,left upper lip,2.78716142597627,0.07373901498810964,0.049752922491446985,4.711496552158203,22.626660593273833
324,alex,talk,right upper lip,2.6206424429831854,0.1005914511856862,0.0764847350925402,4.661065881293366,22.20090236549613
325,alex,talk,left nasolabial fold,2.4049458434857143,0.09053126000267868,0.07147587080081813,4.329208587625116,18.943535602223122
326,alex,talk,right nasolabial fold,2.3269168267735303,0.13314164875852133,0.11235875110601719,4.701049824303274,22.578796154812995
327,alex,talk,left temporal,2.28826975584336,0.1216854589894859,0.09671069991761853,5.004212754863985,26.01945202253025
328,alex,talk,right temporal,2.1041229764435734,0.049435263775794366,0.0413367514404961,6.675788212167214,46.68883185976317
329,alex,talk,left malar,2.2119680132734465,0.11020757841480092,0.09310478623971837,4.140909444499856,17.867985099893637
330,alex,talk,right malar,2.2372148773434883,0.16469857961242235,0.13048596772269355,3.5367409186182686,13.35395345058512
