,attendant,condition,ROI,DTW,PCC,CCC,RMSE,MAE
170,7.0,1.0,right lower lateral forehead,2.2585645565454584,0.3279001880745061,0.28389363901615,1.78924378836825,3.681242511149799
171,7.0,1.0,glabella,1.9592339382987605,0.36464361645662197,0.3414012592251476,1.5568602892783847,2.714050153275178
172,7.0,1.0,upper nasal dorsum,2.113494604790669,0.3544158749687176,0.31181546980734715,1.5988269678174793,2.8061316006882784
173,7.0,1.0,lower nasal dorsum,2.13575619620282,0.3462168363215027,0.3070016431128937,1.5909023176313888,2.817122142925369
174,7.0,1.0,soft triangle,2.0596234632426333,0.36016533345477136,0.3151377686272205,1.5541864370494693,2.6928298908923174
175,7.0,1.0,left ala,2.0853680227626215,0.3522687492635932,0.31212138802716055,1.5842328204048017,2.8189884061759565
176,7.0,1.0,right ala,2.0590501564010686,0.29696125205833923,0.26098232609825106,1.648784490345077,3.0498956002078477
177,7.0,1.0,nasal tip,1.8970829685520048,0.3396652674428694,0.3105312981312715,1.5654009539424316,2.712642692558407
178,7.0,1.0,left lower nasal sidewall,2.131448933420014,0.3009629423435185,0.27394660849659225,1.5818876855011212,2.8122380418531376
179,7.0,1.0,right lower nasal sidewall,2.1708875874717224,0.31751694226245436,0.2740354048431371,1.641562473422736,3.0199173890682602
180,7.0,1.0,left mid nasal sidewall,2.2980489095336876,0.2479544186392318,0.20812153739989456,1.9533687288024935,4.1338943609069805
181,7.0,1.0,right mid nasal sidewall,2.352332632003854,0.2282634526507069,0.18614903821799325,2.1555338765366,5.0722700502517375
182,7.0,1.0,philtrum,2.613527263546371,0.33894173401571664,0.2733379731505882,1.7214739769030312,3.461925271406298
183,7.0,1.0,left upper lip,2.917376138458893,0.2689050183150861,0.1968545262718665,2.0158844974603483,4.612035132521296
184,7.0,1.0,right upper lip,2.2667229280981984,0.3093611489006527,0.2805446083887821,1.997242136563212,4.5582344318781125
185,7.0,1.0,left nasolabial fold,2.47473736869147,0.354564095557604,0.30481524186696035,1.7685518517114798,3.86284250960527
186,7.0,1.0,right nasolabial fold,2.595019249111974,0.36219718555156655,0.2906467293247436,1.7696694576863008,3.6673005680451047
187,7.0,1.0,left temporal,2.5427488569966847,0.25684718229571724,0.20499313395284374,3.254693697301296,11.99638850138733
188,7.0,1.0,right temporal,3.3173853642162383,0.13546362827698558,0.0807699372118532,4.424721820534485,21.52384002706025
189,7.0,1.0,left malar,2.3064749059667866,0.3429104846556104,0.2838587087672647,1.6304317126400385,2.9271145455418295
190,7.0,1.0,right malar,1.8617732170824925,0.3770802971880429,0.35033632068981474,1.5885928576203674,2.7617999030183515
191,7.0,1.0,left lower cheek,2.3385764654841346,0.36676976948449086,0.31267920600722887,1.7382853020003215,3.556250852463863
192,7.0,1.0,right lower cheek,2.0647830656426733,0.3587671087915151,0.32787624352490896,1.5760271707597637,2.7444230295249294
193,7.0,1.0,chin,2.3792048467648232,0.3388132998630464,0.2957669536848094,1.995228218784038,4.519438291285215
194,7.0,1.0,left marionette fold,2.106694465214696,0.3202013789190829,0.2869693891014771,1.6803125409171369,3.1088509768912203
195,7.0,1.0,right marionette fold,2.060569441643355,0.3226371344224578,0.2812486361318907,1.7046493964819338,3.2361424240601036
196,8.0,1.0,lower medial forehead,2.308823275141247,0.12037453653397835,0.10762012501129585,5.400236868678024,29.97588434593393
197,8.0,1.0,left lower lateral forehead,2.454469501781536,0.0777205339637237,0.060529067505224576,5.768788108230497,34.66588359836928
198,8.0,1.0,right lower lateral forehead,2.437675363678126,0.11187717396066378,0.09519292113743023,5.210452533776378,28.020258165663133
199,8.0,1.0,glabella,2.3370809784106314,0.09774325394682716,0.09052212880114419,5.379718339506798,29.587284455529584
200,8.0,1.0,upper nasal dorsum,2.262787401007165,0.08345589816950956,0.07779905731527614,5.420241305264643,30.155925440551595
201,8.0,1.0,lower nasal dorsum,2.6114315243750057,0.09565794411225932,0.07542532667834126,5.2857349934751525,28.700625619040615
202,8.0,1.0,soft triangle,2.476830744073917,0.08883839213443241,0.07266868483693543,5.400674233989736,30.054720945471367
203,8.0,1.0,left ala,2.7632412540011337,0.1361943169603467,0.1071777518399197,5.284032586390616,28.845579926673125
204,8.0,1.0,right ala,2.61489162057926,0.08126692643452944,0.06551756123192287,5.357774556073497,29.490904014300792
205,8.0,1.0,nasal tip,2.615054232361066,0.06616801826094869,0.05344404742678146,5.258957895283223,28.465697802830906
206,8.0,1.0,left lower nasal sidewall,2.7144115086828795,0.1121296203844419,0.08504809222777225,5.293037969886746,28.763391655870212
207,8.0,1.0,right lower nasal sidewall,2.4799274730274092,0.07387900375365837,0.06226575508566029,5.405924641382867,29.87202431777565
208,8.0,1.0,left mid nasal sidewall,2.61443947499377,0.08424883281645382,0.07221852443253941,5.30573135186404,28.832349204387686
209,8.0,1.0,right mid nasal sidewall,2.5678538792349674,0.10129409613473422,0.07866394651440947,5.328517664821066,29.466866952319045
210,8.0,1.0,philtrum,2.682181536108262,0.0984908403886936,0.07854122997282391,5.310349124448156,28.807905867772284
211,8.0,1.0,left upper lip,2.5066786100003595,0.10742068306578234,0.08573582292580055,5.281811896314208,28.48507169921512
212,8.0,1.0,right upper lip,2.4818561914809907,0.08632193236467399,0.06953731520410342,5.349345595528275,29.296447193201995
213,8.0,1.0,left nasolabial fold,2.494308995559743,0.1328837584516549,0.11071766163645835,5.285806863657855,28.547436046594182
214,8.0,1.0,right nasolabial fold,2.3737869047063347,0.11449795800921199,0.09910764266987605,5.280138848106272,28.75833277122307
215,8.0,1.0,left temporal,2.5188998852114386,0.09795130016540445,0.08114395317815011,5.4055478275456075,30.519272328533738
216,8.0,1.0,right temporal,2.6073197350383843,0.10941930515309697,0.08790883874570145,5.036833215824356,26.06124707343374
217,8.0,1.0,left malar,2.5164034908647377,0.08668791966313336,0.07167143400450081,5.2975436297705585,28.822624491130448
218,8.0,1.0,right malar,2.3871998994022814,0.10767958581789165,0.09090814694242233,5.330042046625312,29.057874197609127
219,8.0,1.0,left lower cheek,2.3089770790114237,0.10904705051615748,0.09779795427552128,5.273831044601634,28.597049615954695
220,8.0,1.0,right lower cheek,2.434979432307736,0.10889612945970886,0.09091355849428552,5.312089965766304,28.804122907411458
221,8.0,1.0,chin,2.5548057413741545,0.1164235573638415,0.09872394228422192,5.297170714816367,29.002884305817904
222,8.0,1.0,left marionette fold,2.3156863107135957,0.11155346327461724,0.09870136868010927,5.274998086559313,28.631828523503888
223,8.0,1.0,right marionette fold,2.3121287116244593,0.11154873181602848,0.09591978943392072,5.310526936227243,29.280642188276655
224,9.0,1.0,lower medial forehead,2.609521730620419,0.08400632606845658,0.0690468002106283,4.82455007307041,24.906518556661986
225,9.0,1.0,left lower lateral forehead,2.6252508281538276,0.10967758699129163,0.08671434607289626,4.7600587036895305,24.291771608016315
226,9.0,1.0,right lower lateral forehead,2.93027192582889,0.07489805946502448,0.05986210966330239,4.592120848802376,22.794164163846986
227,9.0,1.0,glabella,2.830777847438505,0.08619757842212054,0.06841807122979433,4.903590318166698,25.544083985342933
