,attendant,condition,ROI,DTW,PCC,CCC,RMSE,MAE
149,6.0,1.0,nasal tip,2.1354545000752565,0.4182078086124802,0.3589679368870703,2.713826745227163,10.334183879550608
150,6.0,1.0,left lower nasal sidewall,2.1688697231429033,0.4617801716383196,0.4014865457053837,2.445176122218993,8.33402161307422
151,6.0,1.0,right lower nasal sidewall,2.1938372856223403,0.38609630434660575,0.32354019175682175,2.7269675387671035,10.126376312290674
152,6.0,1.0,left mid nasal sidewall,2.13448014405243,0.36583823041985664,0.3150751486856038,3.130290737155188,12.081831896789879
153,6.0,1.0,right mid nasal sidewall,2.1359518045981885,0.3829196963743387,0.3231329540371421,2.5944326102869626,9.632072009983817
154,6.0,1.0,philtrum,2.1149808066087727,0.4862726843442296,0.4267263016484604,2.6440662499790206,10.713232378406254
155,6.0,1.0,left upper lip,2.034117993664836,0.44995568245754075,0.3888767128199139,2.670034408093581,11.005709735900396
156,6.0,1.0,right upper lip,2.0307156451514143,0.4643821341227575,0.39851447117125655,2.7010091542307735,11.14339298486378
157,6.0,1.0,left nasolabial fold,2.058230017601936,0.5042618820726393,0.4377511740775356,2.5516207477105355,9.361932420650355
158,6.0,1.0,right nasolabial fold,2.052910147973519,0.46530716658154264,0.40232848805286264,2.5994560238695668,9.98977436886707
159,6.0,1.0,left temporal,2.070607976443927,0.4542226761776846,0.4006270461208981,2.5271349203598383,9.361034306313343
160,6.0,1.0,right temporal,2.2156223443686875,0.3299713875915191,0.270285265626756,3.320039627705928,13.664069789487126
161,6.0,1.0,left malar,2.2969730405633766,0.37281557380645003,0.3187607365567925,3.1481294892433476,13.044552029330328
162,6.0,1.0,right malar,2.5200556412631054,0.3812395730287646,0.3130320924765329,3.527591238173312,15.518034250687409
163,6.0,1.0,left lower cheek,1.9282104467142553,0.49899961992346564,0.443621363626635,2.595381947347738,10.119544843089864
164,6.0,1.0,right lower cheek,1.9900133145818497,0.4379739651600977,0.36905895104252634,2.534877946456704,9.279102974681518
165,6.0,1.0,chin,1.9143783676098465,0.5301911182630871,0.4686960680304367,2.6051945955792406,10.238898702821851
166,6.0,1.0,left marionette fold,1.8886835385415761,0.5121753659601268,0.45932949089643654,2.5257376981291833,9.34302975004093
167,6.0,1.0,right marionette fold,2.111509875052493,0.4957801726695073,0.42614728645076927,2.600313665404856,10.225043100456123
